Date,OpenPrice,ClosePrice,High,Low
2002-10-03,2892.87,2861.04,2950.8,2860.27
2002-10-04,2838.63,2765.9,2854.96,2754.88
2002-10-07,2730.61,2733.56,2772.03,2698.53
2002-10-08,2752.5,2694.23,2786.57,2678.62
2002-10-09,2726.76,2656.45,2729.18,2622.49
2002-10-10,2636.13,2758.53,2764.17,2632.63
2002-10-11,2789.27,2902.27,2902.27,2778.61
2002-10-14,2876.48,2885.27,2949.96,2849.73
2002-10-15,2928.59,3086.03,3092.42,2923.66
2002-10-16,3030.54,3067.7,3180.29,3030.54
2002-10-17,3117.21,3183.08,3208.08,3116.68
2002-10-18,3235.28,3156.99,3236.15,3087.55
2002-10-21,3136.73,3156.93,3175.62,3110.06
2002-10-22,3162.64,3121.01,3228.35,3114.13
2002-10-23,3147.19,2992.23,3164.64,2992.23
2002-10-24,3046.84,3075.13,3103.97,3015.87
2002-10-25,3044.67,3027.27,3044.67,3011.76
2002-10-28,3143.66,3120.85,3165.38,3106.77
2002-10-29,3091.9,2965.11,3129.35,2962.44
2002-10-30,3015.65,3084.22,3095.45,2968.75
2002-10-31,3081.96,3150.04,3162.96,3056.66
2002-11-01,3125.2,3109.51,3132.24,3035.23
2002-11-04,3168.3,3218.67,3218.67,3159.48
2002-11-05,3197.56,3247.39,3264.07,3175.8
2002-11-06,3237.54,3212.86,3305.68,3194.08
2002-11-07,3241.12,3111.72,3249.72,3104.17
2002-11-08,3084.21,3058.18,3134.27,3043.1
2002-11-11,3035.84,3053.7,3071.5,3002.65
2002-11-12,3042.84,3064.64,3093.12,3027.92
2002-11-13,3048.25,3034.81,3061.89,2979.57
2002-11-14,3023.07,3148.6,3152.04,2996.48
2002-11-15,3181.67,3162.39,3199.19,3137.33
2002-11-18,3168.97,3208.47,3233.61,3167.22
2002-11-19,3172.78,3177.23,3189.14,3154.32
2002-11-20,3194.02,3153.5,3209.22,3124.43
2002-11-21,3233.03,3290.17,3290.8,3212.13
2002-11-22,3298.35,3305.78,3314.83,3265.45
2002-11-25,3316.96,3295.68,3349.36,3277.97
2002-11-26,3296.95,3215.19,3307.7,3200.13
2002-11-27,3225.08,3313.76,3323.37,3181.84
2002-11-28,3333.01,3329.99,3357.41,3303.22
2002-11-29,3339.06,3326.65,3360.29,3302.8
2002-12-02,3327.07,3298.76,3393.04,3293.41
2002-12-03,3307.1,3222.26,3319.21,3219.14
2002-12-04,3200.17,3199.84,3236.51,3170.3
2002-12-05,3221.88,3158.04,3283.78,3142.69
2002-12-06,3178.1,3185.77,3202.09,3096.98
2002-12-09,3151.75,3115.63,3231.03,3108.6
2002-12-10,3096.9,3142.75,3147.84,3087.01
2002-12-11,3169.2,3190.09,3204.14,3148.64
2002-12-12,3184.87,3137.43,3200.3,3121.28
2002-12-13,3134.4,3076.85,3134.49,3054.12
2002-12-16,3070.7,3173.85,3181.17,3064.6
2002-12-17,3200.92,3138.61,3202.81,3127.09
2002-12-18,3121.27,3077.39,3132.52,3077.39
2002-12-19,3094.87,3054.21,3134.36,3016.87
2002-12-20,3057.18,3082.85,3118.28,3042.6
2002-12-23,3086.64,3087.62,3104.59,3067.72
2002-12-24,3085.01,3081.28,3111.68,3062.06
2002-12-25,3085.01,3081.28,3111.68,3062.06
2002-12-26,3085.01,3081.28,3111.68,3062.06
2002-12-27,3047.26,3011.83,3080.57,3004.06
2002-12-30,3021.67,3025.14,3029.52,2984.02
2002-12-31,3048.14,3063.91,3091.98,3023.13
2003-01-01,3048.14,3063.91,3091.98,3023.13
2003-01-02,3057.06,3195.02,3195.02,3048.68
2003-01-03,3204.85,3187.88,3217.78,3174.98
2003-01-06,3204.81,3210.27,3228.89,3156.57
2003-01-07,3231.73,3160.99,3232.34,3145.67
2003-01-08,3136.93,3094.09,3159.42,3090.1
2003-01-09,3097.96,3152.29,3152.29,3054.33
2003-01-10,3142.01,3160.13,3189.31,3108.72
2003-01-13,3169.89,3169.82,3210.96,3159.94
2003-01-14,3181.22,3174.03,3201.26,3147.81
2003-01-15,3183.72,3134.66,3215.49,3128.37
2003-01-16,3128.53,3142.59,3168.38,3115.62
2003-01-17,3117.95,3056.93,3128.9,3055.67
2003-01-20,3049.6,3020.07,3076.31,3017.16
2003-01-21,2992.39,2992.39,2992.39,2992.39
2003-01-22,2992.17,2931.38,3010.84,2908.57
2003-01-23,2962.5,2917.97,2975.2,2913.78
2003-01-24,2936.42,2898.6,2969.57,2894.58
2003-01-27,2874.4,2795.78,2874.89,2794.5
2003-01-28,2824.05,2800.07,2846.81,2781.87
2003-01-29,2792.06,2840.05,2840.09,2733.51
2003-01-30,2866.51,2914.13,2920.65,2860.74
2003-01-31,2865.24,2937.88,2943.16,2847.98
2003-02-03,2973.93,2957.79,2983.99,2941.45
2003-02-04,2934.18,2863.5,2937.91,2861.42
2003-02-05,2859.51,2884.62,2890.09,2828.71
2003-02-06,2862.14,2824.98,2911.29,2820.26
2003-02-07,2842.49,2800.11,2854.7,2792.63
2003-02-10,2801.74,2767.35,2802.07,2756.97
2003-02-11,2803.64,2837.85,2845.7,2795.95
2003-02-12,2806.22,2774.98,2811.72,2770.47
2003-02-13,2743.59,2748.1,2786.21,2727.03
2003-02-14,2766.94,2834.52,2859.43,2765.55
2003-02-17,2870.4,2879.73,2884.86,2858.59
2003-02-18,2892.17,2948.05,2950.75,2864.75
2003-02-19,2932.14,2872.18,2932.39,2859.19
2003-02-20,2857.74,2801.9,2883.78,2792.52
2003-02-21,2811.11,2818.99,2829.83,2784.52
2003-02-24,2828.84,2805.71,2850.05,2785.61
2003-02-25,2757.51,2703.69,2762.8,2683.37
2003-02-26,2725.68,2667.54,2727.89,2650.16
2003-02-27,2640.61,2723.05,2723.05,2633.19
2003-02-28,2735.26,2740.68,2757.84,2693.93
2003-03-03,2770.68,2756.24,2796.73,2746.91
2003-03-04,2732.42,2676.34,2734.43,2650.9
2003-03-05,2652.01,2655.07,2674.36,2633.64
2003-03-06,2669.43,2634.53,2676.82,2620.61
2003-03-07,2613.07,2574.91,2617.16,2569.33
2003-03-10,2581.21,2513.61,2582.5,2513.61
2003-03-11,2499.5,2493.42,2523.74,2466.63
2003-03-12,2507.34,2403.04,2518.29,2401.15
2003-03-13,2453.05,2554.71,2554.71,2431.45
2003-03-14,2667.04,2740.01,2740.01,2629.39
2003-03-17,2632.84,2831.73,2862.03,2623.05
2003-03-18,2847.87,2794.89,2902.01,2762.37
2003-03-19,2807.95,2837.68,2889.44,2770.8
2003-03-20,2814.85,2794.83,2858.31,2767.04
2003-03-21,2886.42,2890.68,2909.96,2865.16
2003-03-24,2841.63,2726.85,2842.5,2723.97
2003-03-25,2707.46,2795.79,2800.96,2644.22
2003-03-26,2791.95,2787.56,2842.62,2766.91
2003-03-27,2756.29,2722.84,2760.82,2701.2
2003-03-28,2735.91,2733,2744.95,2678.91
2003-03-31,2627.23,2618.46,2666.39,2596.83
2003-04-01,2627.72,2635.04,2668.07,2599.28
2003-04-02,2727.58,2743.88,2751.83,2687.02
2003-04-03,2780.67,2788.69,2829.71,2764.66
2003-04-04,2798.81,2837.96,2863.33,2763.48
2003-04-07,2920.89,2935.68,2980.99,2910.6
2003-04-08,2905.89,2893.51,2938.2,2885.59
2003-04-09,2863.56,2888.03,2938.32,2836.7
2003-04-10,2847.43,2808.58,2861.25,2802.96
2003-04-11,2823.69,2838.14,2890.71,2819.29
2003-04-14,2836.34,2874.98,2883.47,2808.09
2003-04-15,2913.66,2921.52,2958.09,2895.02
2003-04-16,2972.11,2895.16,2991.06,2884.35
2003-04-17,2865.34,2898.61,2913.28,2851.75
2003-04-18,2865.34,2898.61,2913.28,2851.75
2003-04-22,2900.89,2914.6,2922.42,2861.63
2003-04-23,2971.07,2962.67,3000.91,2945.06
2003-04-24,2936.29,2903.04,2985.92,2898.38
2003-04-25,2904.69,2866.74,2927.67,2862.31
2003-04-28,2858.83,2949.57,2956.07,2853.23
2003-04-29,2980.86,2940.8,3015.42,2940.8
2003-04-30,2946.26,2953.67,2986.27,2930.09
2003-05-02,2945.41,2963.12,2963.12,2904.7
2003-05-05,2992.51,2996.22,3035.6,2991.33
2003-05-06,2998.36,3057.56,3057.56,2980.81
2003-05-07,3053.82,3023.96,3070.62,3015.6
2003-05-08,3017.98,2939.17,3035.59,2929.07
2003-05-09,2942.74,2967.89,2967.89,2902.32
2003-05-12,2992.66,2962.63,3003.62,2922.14
2003-05-13,2970.68,2963.63,2980.78,2939.55
2003-05-14,2965.63,2961.83,3016.56,2952.66
2003-05-15,2964.89,2995.98,3005.83,2942.67
2003-05-16,2997.59,2994.87,3036.27,2969.05
2003-05-19,2884.98,2867.29,2926.57,2861.08
2003-05-20,2866.25,2877.26,2889.32,2829.88
2003-05-21,2825.01,2881.2,2881.44,2814.34
2003-05-22,2886.05,2903.27,2905.95,2876.82
2003-05-23,2875.08,2897.16,2903.23,2861.77
2003-05-26,2883.79,2885.52,2926.05,2881.07
2003-05-27,2880.1,2891.47,2903.32,2826.81
2003-05-28,2943.1,2949.61,2956.02,2907.3
2003-05-29,2969.12,2969.18,2985.85,2954.14
2003-05-30,2939.33,2991.75,3012.92,2934.86
2003-06-02,2992.92,3048.32,3048.32,2990.32
2003-06-03,3017,3039.41,3039.41,3002.99
2003-06-04,3043.8,3063.85,3079.2,3028.68
2003-06-05,3075.77,3034.07,3085.82,3010.68
2003-06-06,3061.74,3093.21,3112.78,3057.76
2003-06-09,3070.98,3055.23,3082.69,3044
2003-06-10,3047.02,3083.85,3090.1,3042.97
2003-06-11,3103.04,3121.9,3130.85,3088.97
2003-06-12,3137.06,3152.16,3170.73,3135.57
2003-06-13,3143.99,3108.94,3160.11,3098.96
2003-06-16,3134.91,3174.49,3177.43,3134.19
2003-06-17,3213.03,3200.75,3224.32,3179.37
2003-06-18,3199.12,3213.93,3228.6,3178.65
2003-06-19,3206.63,3164.91,3210.6,3156.55
2003-06-20,3176.25,3190.11,3198.68,3139.97
2003-06-23,3171.62,3119.24,3171.62,3112.97
2003-06-24,3122.09,3103.34,3129.88,3089.27
2003-06-25,3115.23,3108.7,3131.65,3083.46
2003-06-26,3101.41,3103.46,3129.37,3071.39
2003-06-27,3122.07,3109.02,3128.44,3089.06
2003-06-30,3094.82,3084.1,3137.19,3084.1
2003-07-01,3085.59,3013,3098.13,3008.72
2003-07-02,3056.9,3079.07,3087.75,3049.36
2003-07-03,3074.64,3092.09,3092.09,3054.89
2003-07-04,3083.06,3072.4,3085.41,3072.4
2003-07-07,3097.92,3182.19,3182.19,3097.38
2003-07-08,3187.11,3177.97,3189.32,3148
2003-07-09,3177.2,3139.93,3190.52,3132.71
2003-07-10,3110.33,3098.28,3122.88,3093.14
2003-07-11,3080.47,3138.27,3140,3076.35
2003-07-14,3153.44,3190.23,3201.62,3141.85
2003-07-15,3174.65,3179.33,3206.03,3169.37
2003-07-16,3196.71,3150.72,3196.71,3144.42
2003-07-17,3139.38,3129.37,3144.96,3102.38
2003-07-18,3145.33,3129.21,3153.86,3126.13
2003-07-21,3103.6,3081.06,3157.41,3072.32
2003-07-22,3088.31,3092.62,3093.79,3060.5
2003-07-23,3101.27,3089.41,3114.11,3080.04
2003-07-24,3069.36,3156.86,3158.04,3069.21
2003-07-25,3126.45,3109.32,3135.6,3098.17
2003-07-28,3142.3,3164.93,3180.9,3138.51
2003-07-29,3155.53,3142.39,3187.43,3128.64
2003-07-30,3164.75,3172.51,3177.41,3157.71
2003-07-31,3189.28,3210.27,3219.28,3155.47
2003-08-01,3204.93,3169.63,3208.18,3158.6
2003-08-04,3194.57,3142,3198.53,3126.19
2003-08-05,3166.62,3187.61,3203.42,3166.18
2003-08-06,3144.1,3126.15,3154.24,3121.83
2003-08-07,3111.74,3130.56,3135.74,3111.23
2003-08-08,3145.87,3165.49,3189.68,3133.6
2003-08-11,3184.37,3188.32,3200.35,3168.93
2003-08-12,3201.89,3208.23,3223.41,3190.88
2003-08-13,3232.29,3208.06,3237.18,3198.53
2003-08-14,3217.88,3261.7,3261.7,3197.03
2003-08-15,3266.24,3279.21,3298.82,3262.5
2003-08-18,3301.25,3301.08,3301.08,3261.44
2003-08-19,3315.67,3310.7,3323.89,3291.25
2003-08-20,3304.48,3280.34,3299.95,3264.27
2003-08-21,3294.63,3306.42,3330.81,3296.25
2003-08-22,3297.52,3328.99,3347.55,3298.71
2003-08-25,3310.31,3291.36,3311.73,3284.27
2003-08-26,3303.01,3256.69,3317.05,3249.88
2003-08-27,3279.53,3280.02,3284.7,3261.83
2003-08-28,3290.11,3322.95,3336.01,3280.16
2003-08-29,3336.99,3311.42,3353.94,3311.1
2003-09-01,3335.54,3358.52,3373.21,3337.41
2003-09-02,3368.58,3363.93,3376.77,3342.27
2003-09-03,3399.19,3422.78,3435.79,3393.67
2003-09-04,3420.57,3410.69,3432.8,3394.45
2003-09-05,3408.93,3392.75,3422.23,3370.99
2003-09-08,3385.66,3409.72,3417.69,3381.85
2003-09-09,3430.93,3375.26,3431.37,3364.05
2003-09-10,3364.07,3328.71,3364.88,3324.4
2003-09-11,3309.44,3348.25,3359.64,3305.77
2003-09-12,3364.95,3322.56,3375.64,3301.54
2003-09-15,3336.59,3338.36,3361.19,3332.94
2003-09-16,3344.09,3386.41,3386.65,3333.54
2003-09-17,3408.71,3393.93,3423.09,3393.48
2003-09-18,3394.73,3415.01,3415.07,3376.92
2003-09-19,3422.85,3373.64,3424.26,3367.14
2003-09-22,3334.62,3282.95,3336.65,3269.53
2003-09-23,3290.62,3266.04,3298.75,3241.32
2003-09-24,3284.81,3263.78,3300.01,3262.21
2003-09-25,3220.9,3230.54,3243.69,3209.88
2003-09-26,3209.77,3216.76,3231.2,3177.96
2003-09-29,3215.66,3188.71,3243.2,3175.03
2003-09-30,3191.93,3134.99,3208.65,3110.93
2003-10-01,3137.1,3191.01,3191.01,3122.36
2003-10-02,3219.61,3192.94,3228.41,3182.43
2003-10-03,3202.09,3296.36,3299.88,3197.57
2003-10-06,3291.85,3281.36,3297.17,3271.37
2003-10-07,3290.35,3254.75,3290.96,3229.34
2003-10-08,3244.66,3248.61,3292.83,3233.74
2003-10-09,3266.82,3324.99,3324.99,3245.08
2003-10-10,3329.79,3306.12,3345.36,3294.39
2003-10-13,3313.92,3360.34,3367.55,3314.95
2003-10-14,3380.14,3344.9,3380.09,3336.26
2003-10-15,3369.75,3374.98,3403.76,3360.8
2003-10-16,3361.82,3357.49,3393.63,3347.23
2003-10-17,3379.44,3353.72,3395.16,3344.93
2003-10-20,3339.29,3358.8,3374.87,3334.4
2003-10-21,3388.32,3363.3,3395.79,3352.07
2003-10-22,3358.66,3302.7,3370.81,3297
2003-10-23,3255.27,3264.29,3283.36,3239.05
2003-10-24,3264.78,3266.27,3277.31,3249.47
2003-10-27,3283.82,3306.59,3321.38,3279.22
2003-10-28,3316.81,3352.15,3353.96,3318.02
2003-10-29,3387.06,3366.95,3389.21,3349.83
2003-10-30,3365.14,3387.36,3417.64,3346.85
2003-10-31,3378.39,3373.2,3376.73,3352.82
2003-11-03,3381.98,3439.07,3442.25,3377.23
2003-11-04,3432.82,3424.81,3448.61,3407.17
2003-11-05,3404.55,3393.25,3421.41,3384.82
2003-11-06,3403.86,3412.18,3436.07,3372.18
2003-11-07,3434.62,3453.13,3472.83,3434.29
2003-11-10,3426.31,3425.19,3458.47,3420.94
2003-11-11,3402.25,3406.05,3411.7,3388.12
2003-11-12,3400.85,3411.05,3421.88,3391.19
2003-11-13,3444.26,3412.55,3449.8,3401.58
2003-11-14,3403.65,3448.6,3461.35,3403.65
2003-11-17,3396.03,3359.3,3406.53,3355.86
2003-11-18,3386.63,3352.92,3386.63,3343.06
2003-11-19,3311.74,3343.38,3350.11,3298.26
2003-11-20,3369.47,3324.39,3369.47,3287.93
2003-11-21,3318.44,3366.12,3366.12,3317.66
2003-11-24,3372.35,3412.05,3419.18,3369.58
2003-11-25,3418.17,3418.15,3437.2,3414.16
2003-11-26,3421.2,3415.19,3450.15,3409.56
2003-11-27,3425.15,3431.66,3437.82,3416.66
2003-11-28,3429.98,3424.79,3442.76,3396.59
2003-12-01,3450.66,3490.26,3490.75,3440.72
2003-12-02,3491.44,3471.86,3506.97,3462.45
2003-12-03,3467.33,3501.93,3511.28,3466.08
2003-12-04,3490.26,3496.55,3505.28,3477.31
2003-12-05,3481.21,3457.14,3491.8,3442.37
2003-12-08,3432.78,3434.91,3439.57,3417.56
2003-12-09,3459.83,3456.12,3478.57,3451.18
2003-12-10,3449.06,3438.85,3456.17,3419.77
2003-12-11,3449.98,3467.9,3469.11,3441.01
2003-12-12,3482.28,3470.6,3500.53,3456.02
2003-12-15,3521.64,3490.42,3522.45,3487.13
2003-12-16,3468.21,3486.6,3499.47,3462.31
2003-12-17,3494.23,3479.87,3494.37,3461.83
2003-12-18,3465.49,3503.21,3508.54,3465.49
2003-12-19,3517.71,3502.04,3525.8,3488.53
2003-12-22,3476,3496.06,3516.54,3476
2003-12-24,3495.89,3510.3,3512.32,3495.07
2003-12-29,3508.39,3520.79,3521.97,3508.39
2003-12-30,3539.57,3529.18,3550.67,3524.58
2003-12-31,3498.76,3557.9,3566.76,3498.76
2004-01-02,3563.39,3596.8,3597.02,3554.57
2004-01-05,3591.72,3608.29,3609.6,3579.31
2004-01-06,3612.87,3595.82,3612.87,3583.8
2004-01-07,3608.67,3563.51,3609.35,3557.51
2004-01-08,3584.25,3592.73,3615.83,3583.81
2004-01-09,3610.02,3574.8,3614.46,3548.18
2004-01-12,3564.84,3560.1,3571.36,3548.22
2004-01-13,3579.86,3576.18,3609.64,3570.42
2004-01-14,3577.04,3612.55,3617.52,3567.49
2004-01-15,3604.11,3626.97,3635.57,3593.29
2004-01-16,3639.69,3671.8,3681.79,3639.69
2004-01-19,3677.73,3689.97,3699.47,3672.46
2004-01-20,3687.28,3660.19,3694,3657.15
2004-01-21,3654.83,3676.38,3676.38,3650.86
2004-01-22,3703.23,3695.6,3713.83,3689.39
2004-01-23,3700.53,3693.36,3707.81,3684.99
2004-01-26,3688.28,3675.72,3693.29,3670.07
2004-01-27,3711.44,3697.42,3724.29,3695.75
2004-01-28,3675.6,3706.79,3714.45,3675.3
2004-01-29,3674.9,3662.3,3684.78,3656.19
2004-01-30,3684.69,3638.44,3688.34,3638.44
2004-02-02,3660.29,3665.02,3676.64,3651.84
2004-02-03,3667.77,3638.21,3672.59,3623.29
2004-02-04,3615.64,3607.57,3625.38,3602.94
2004-02-05,3596.22,3610.31,3638.57,3594.71
2004-02-06,3613.34,3624.72,3631.64,3596.61
2004-02-09,3637.29,3663.73,3679.67,3637.29
2004-02-10,3660.36,3668.45,3669.74,3643.25
2004-02-11,3672.59,3677.85,3687.2,3664.12
2004-02-12,3689.64,3681.56,3698.67,3665.41
2004-02-13,3674.43,3649.34,3686.06,3644.32
2004-02-16,3655.73,3678.07,3678.07,3649.76
2004-02-17,3681.86,3703.82,3710.82,3681.86
2004-02-18,3714.09,3709.02,3717.33,3699.28
2004-02-19,3718.78,3759.32,3761.33,3715.98
2004-02-20,3749.68,3733.28,3765.66,3720.99
2004-02-23,3741.48,3731.15,3757.14,3727.86
2004-02-24,3729.76,3683.44,3734.5,3666.88
2004-02-25,3692.18,3702.63,3710.42,3674.17
2004-02-26,3722.18,3714.49,3725.08,3700.92
2004-02-27,3736.34,3725.44,3760.06,3725.44
2004-03-01,3735.3,3748.87,3755.72,3733.45
2004-03-02,3767.83,3785.36,3785.36,3758.99
2004-03-03,3773.83,3758.51,3782.17,3742.52
2004-03-04,3772.13,3776.94,3778.46,3754.73
2004-03-05,3776.63,3761.11,3789.33,3729.98
2004-03-08,3772.75,3781.38,3785.58,3769.52
2004-03-09,3759.19,3737.03,3767.13,3728.7
2004-03-10,3717.93,3758.09,3761.25,3713.66
2004-03-11,3712.17,3646.43,3712.17,3618.02
2004-03-12,3597.95,3661.78,3667.64,3569.73
2004-03-15,3652.1,3573.84,3663.22,3565.81
2004-03-16,3572.39,3588.04,3600.77,3543.11
2004-03-17,3602.93,3656.04,3660.04,3597.39
2004-03-18,3648.57,3589.98,3653.57,3585.07
2004-03-19,3623.9,3613.28,3625.45,3592.82
2004-03-22,3580.43,3539.22,3581.7,3512.68
2004-03-23,3531.6,3539.91,3568.03,3525.12
2004-03-24,3538.32,3518.45,3562.66,3489.53
2004-03-25,3542.17,3570.4,3579.34,3537.43
2004-03-26,3592.39,3592.39,3592.39,3592.39
2004-03-29,3594.42,3634.18,3640.61,3584.6
2004-03-30,3628.91,3620.1,3633.59,3602.59
2004-03-31,3632.12,3625.23,3659.95,3617.73
2004-04-01,3647.96,3669.98,3673.06,3624.19
2004-04-02,3674.9,3739.91,3751.93,3669.31
2004-04-05,3753.19,3781.2,3794.2,3747.5
2004-04-06,3766.67,3746.11,3785.63,3742.76
2004-04-07,3752.78,3734.56,3769.23,3727.23
2004-04-08,3740.11,3740.11,3740.11,3740.11
2004-04-13,3765.8,3774.69,3794.25,3764.55
2004-04-14,3745.74,3731.43,3751.01,3696.81
2004-04-15,3719.46,3722.76,3747.47,3713.84
2004-04-16,3721.85,3751.59,3754.55,3721.85
2004-04-19,3745.04,3743.43,3754.96,3721.98
2004-04-20,3767.4,3773.43,3789.25,3765.32
2004-04-21,3733.69,3743.15,3758.51,3729.89
2004-04-22,3761.84,3785.55,3785.95,3737.11
2004-04-23,3808.92,3811.43,3829.22,3808.92
2004-04-26,3816.31,3785.55,3831.54,3785.02
2004-04-27,3787.31,3782.09,3801.48,3777.54
2004-04-28,3779.15,3722.59,3781.44,3722.59
2004-04-29,3717.42,3689.39,3723.66,3667.25
2004-04-30,3680.65,3674.28,3696.3,3661.91
2004-05-03,3652.3,3705.48,3709.56,3651.95
2004-05-04,3702.48,3700.79,3712.52,3673.24
2004-05-05,3684.63,3729.38,3734.69,3681.59
2004-05-06,3700.06,3655.14,3719.85,3655.14
2004-05-07,3655.37,3653.18,3666.1,3623.6
2004-05-10,3593.3,3553.35,3598.25,3553.35
2004-05-11,3570.35,3606.41,3608.05,3570.35
2004-05-12,3613.44,3564.34,3613.53,3563.85
2004-05-13,3591.15,3614.24,3614.24,3578.54
2004-05-14,3603.98,3603.26,3621.48,3575.36
2004-05-17,3553.07,3553.02,3557.68,3520.61
2004-05-18,3570.68,3569.14,3572.93,3542.72
2004-05-19,3598.02,3643.32,3652.49,3597
2004-05-20,3615.39,3609.97,3619.46,3594.51
2004-05-21,3627.08,3607.02,3639.57,3591.48
2004-05-24,3605,3628.82,3644.2,3593.59
2004-05-25,3611.19,3610.53,3621.3,3598.31
2004-05-26,3664.15,3659.92,3668.04,3640.1
2004-05-27,3670.47,3679.37,3694.82,3668.93
2004-05-28,3689.86,3652.03,3696.69,3652.03
2004-05-31,3645.82,3669.63,3677.73,3644.62
2004-06-01,3668.14,3624.47,3669.17,3613.42
2004-06-02,3641.63,3646.23,3673.71,3636.31
2004-06-03,3642.87,3654.37,3654.37,3618.23
2004-06-04,3665,3698.87,3704.64,3654.6
2004-06-07,3711.99,3722.23,3729.52,3706.46
2004-06-08,3738.11,3723.46,3738.12,3711.51
2004-06-09,3722.3,3699.29,3735.02,3695.07
2004-06-10,3691.92,3711.38,3716.77,3691.92
2004-06-11,3708.56,3699.38,3708.56,3686.43
2004-06-14,3689.4,3647.1,3695.99,3636.76
2004-06-15,3650.92,3683.43,3694.91,3640.8
2004-06-16,3695.04,3714.5,3720.25,3692.6
2004-06-17,3704.99,3718.08,3736.2,3704.99
2004-06-18,3709.2,3740.9,3744.17,3699.99
2004-06-21,3753.3,3740.28,3756.32,3726.21
2004-06-22,3731.69,3700.32,3732.48,3693.8
2004-06-23,3721.7,3720.14,3737.18,3715.4
2004-06-24,3752.55,3755.75,3768.05,3740.56
2004-06-25,3741.6,3742.38,3756.8,3731.57
2004-06-28,3739.15,3771.58,3778.76,3732.69
2004-06-29,3756.18,3756.48,3763.94,3746.17
2004-06-30,3763.06,3732.99,3770.53,3732.99
2004-07-01,3749.31,3716.2,3773.64,3708.38
2004-07-02,3708.25,3685.06,3717.83,3673.33
2004-07-05,3683.7,3688.18,3702.6,3683.7
2004-07-06,3682.81,3660.68,3689.95,3650.52
2004-07-07,3663.17,3660.4,3680.92,3657.28
2004-07-08,3651.08,3670.41,3670.41,3627.96
2004-07-09,3648.49,3668.48,3676.02,3635.28
2004-07-12,3650.86,3651.63,3680.83,3644.85
2004-07-13,3670.33,3656.18,3670.99,3656.18
2004-07-14,3636.77,3648.75,3651.49,3617.42
2004-07-15,3640.04,3610.55,3645.88,3610.37
2004-07-16,3611.61,3610.4,3637.32,3607.9
2004-07-19,3601.05,3592.63,3615.95,3588.69
2004-07-20,3586.84,3607.39,3610.08,3564.25
2004-07-21,3639.45,3637.47,3657.51,3633.18
2004-07-22,3596.73,3572.84,3599.25,3568.59
2004-07-23,3581.36,3567.29,3587.76,3560.66
2004-07-26,3568.33,3532.61,3582.01,3530.96
2004-07-27,3538.21,3565.1,3567.61,3536.36
2004-07-28,3589.97,3575.92,3602.66,3564.62
2004-07-29,3588.06,3643.79,3646.56,3588.06
2004-07-30,3638.1,3647.1,3662.06,3620.98
2004-08-02,3622.85,3623.79,3628.36,3607.26
2004-08-03,3637.28,3650.8,3655.11,3626.52
2004-08-04,3623.09,3607.58,3631.16,3592.87
2004-08-05,3624.82,3622.98,3652.6,3622.98
2004-08-06,3576.32,3528.64,3595.62,3525.87
2004-08-09,3529.34,3497.3,3532.39,3482.03
2004-08-10,3494.61,3533.06,3533.06,3494.61
2004-08-11,3539.53,3502.95,3542.35,3477.14
2004-08-12,3513.38,3494.23,3535.07,3477.24
2004-08-13,3467.02,3484.84,3495.92,3460.9
2004-08-16,3470.33,3516.68,3521.5,3452.41
2004-08-17,3512.74,3533.13,3553.77,3507.16
2004-08-18,3527.86,3541.48,3545.79,3510.78
2004-08-19,3557.31,3544.42,3572.15,3534.47
2004-08-20,3545.4,3538.02,3545.41,3511.3
2004-08-23,3567.09,3589.69,3595.52,3555.27
2004-08-24,3592.55,3594.38,3612.78,3584.57
2004-08-25,3607.12,3595.26,3612.03,3586.16
2004-08-26,3624.26,3629.84,3633.63,3614.91
2004-08-27,3635.16,3649.24,3649.24,3622.73
2004-08-30,3650.78,3636.71,3656.57,3631.88
2004-08-31,3621.14,3594.28,3630.85,3583.74
2004-09-01,3609.17,3613.23,3627.81,3601.07
2004-09-02,3610.69,3633.38,3640.82,3601.38
2004-09-03,3633.85,3665.94,3674.3,3624.75
2004-09-06,3671.27,3673.03,3681.84,3664.29
2004-09-07,3673.58,3682.14,3688.63,3664.3
2004-09-08,3682.26,3677.55,3686.13,3670.85
2004-09-09,3665.4,3652.02,3664.54,3635.52
2004-09-10,3656.77,3677.61,3683.72,3655.98
2004-09-13,3691.11,3725.4,3725.4,3691.11
2004-09-14,3716.6,3708.03,3716.72,3699.09
2004-09-15,3708.49,3691.85,3720.75,3686.16
2004-09-16,3692.59,3691.68,3703.84,3677.48
2004-09-17,3701.28,3726.22,3736.67,3684.71
2004-09-20,3716.7,3703.69,3719.88,3685.27
2004-09-21,3696.56,3731.14,3734.48,3695.35
2004-09-22,3723.46,3692.11,3740.51,3690.12
2004-09-23,3682.04,3653.1,3685.51,3642.04
2004-09-24,3648.77,3673.51,3676.2,3644.91
2004-09-27,3678.42,3656.93,3678.42,3646.08
2004-09-28,3647.02,3667.47,3682.57,3643.51
2004-09-29,3668.17,3682.67,3695.8,3668.17
2004-09-30,3700.73,3640.61,3709.25,3634.07
2004-10-01,3656.3,3730.16,3730.16,3656.3
2004-10-04,3749.05,3767.06,3779.33,3749.05
2004-10-05,3764.88,3770.24,3782.38,3752.25
2004-10-06,3771.3,3764.59,3778.68,3750.11
2004-10-07,3773.24,3758.7,3787.39,3749.68
